Tarih,Magaza_ID,Urun_ID,Satis_Adedi,Stok_Miktari,Birim_Fiyat,Stokout_Flag,Ana_Kategori,Alt_Kategori,Marka_Grubu,Promosyon_Flag
2025-02-19,M01,U003,27,136,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-02-20,M01,U003,31,105,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-02-21,M01,U003,38,67,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-02-22,M01,U003,46,162,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-02-23,M01,U003,43,119,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-02-24,M01,U003,33,86,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-02-25,M01,U003,27,59,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-02-26,M01,U003,36,165,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-02-27,M01,U003,38,127,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-02-28,M01,U003,33,94,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-03-01,M01,U003,42,52,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-03-02,M01,U003,35,17,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-03-03,M01,U003,17,0,43.26,True,İçecek,Meyve Suyu,Marka-C,False
2025-03-04,M01,U003,0,0,43.26,True,İçecek,Meyve Suyu,Marka-C,False
2025-03-05,M01,U003,0,0,43.26,True,İçecek,Meyve Suyu,Marka-C,False
2025-03-06,M01,U003,30,157,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-03-07,M01,U003,30,127,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-03-08,M01,U003,76,51,38.93,False,İçecek,Meyve Suyu,Marka-C,True
2025-03-09,M01,U003,24,27,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-03-10,M01,U003,29,177,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-03-11,M01,U003,26,151,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-03-12,M01,U003,45,106,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-03-13,M01,U003,35,71,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-03-14,M01,U003,26,181,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-03-15,M01,U003,40,141,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-03-16,M01,U003,40,101,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-03-17,M01,U003,26,75,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-03-18,M01,U003,20,55,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-03-19,M01,U003,41,14,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-03-20,M01,U003,14,0,34.61,True,İçecek,Meyve Suyu,Marka-C,True
2025-03-21,M01,U003,0,0,43.26,True,İçecek,Meyve Suyu,Marka-C,False
2025-03-22,M01,U003,75,118,34.61,False,İçecek,Meyve Suyu,Marka-C,True
2025-03-23,M01,U003,30,88,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-03-24,M01,U003,26,62,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-03-25,M01,U003,28,34,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-03-26,M01,U003,25,167,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-03-27,M01,U003,35,132,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-03-28,M01,U003,39,93,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-03-29,M01,U003,34,59,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-03-30,M01,U003,36,154,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-03-31,M01,U003,18,136,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-04-01,M01,U003,32,104,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-04-02,M01,U003,31,73,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-04-03,M01,U003,38,35,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-04-04,M01,U003,34,1,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-04-05,M01,U003,1,0,43.26,True,İçecek,Meyve Suyu,Marka-C,False
2025-04-06,M01,U003,0,0,43.26,True,İçecek,Meyve Suyu,Marka-C,False
2025-04-07,M01,U003,28,171,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-04-08,M01,U003,23,148,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-04-09,M01,U003,27,121,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-04-10,M01,U003,26,95,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-04-11,M01,U003,40,164,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-04-12,M01,U003,38,126,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-04-13,M01,U003,33,93,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-04-14,M01,U003,30,63,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-04-15,M01,U003,54,145,36.77,False,İçecek,Meyve Suyu,Marka-C,True
2025-04-16,M01,U003,27,118,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-04-17,M01,U003,32,86,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-04-18,M01,U003,40,46,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-04-19,M01,U003,38,150,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-04-20,M01,U003,38,112,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-04-21,M01,U003,34,78,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-04-22,M01,U003,47,31,36.77,False,İçecek,Meyve Suyu,Marka-C,True
2025-04-23,M01,U003,24,179,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-04-24,M01,U003,30,149,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-04-25,M01,U003,33,116,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-04-26,M01,U003,35,81,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-04-27,M01,U003,63,140,36.77,False,İçecek,Meyve Suyu,Marka-C,True
2025-04-28,M01,U003,35,105,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-04-29,M01,U003,24,81,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-04-30,M01,U003,28,53,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-05-01,M01,U003,32,155,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-05-02,M01,U003,41,114,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-05-03,M01,U003,36,78,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-05-04,M01,U003,32,46,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-05-05,M01,U003,28,18,43.26,False,İçecek,Meyve Suyu,Marka-C,False
2025-05-06,M01,U003,18,0,43.26,True,İçecek,Meyve Suyu,Marka-C,False
2025-01-01,M01,U004,22,104,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-01-02,M01,U004,20,84,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-01-03,M01,U004,26,58,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-01-04,M01,U004,28,30,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-01-05,M01,U004,26,4,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-01-06,M01,U004,19,102,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-01-07,M01,U004,24,78,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-01-08,M01,U004,27,51,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-01-09,M01,U004,14,37,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-01-10,M01,U004,37,0,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-01-11,M01,U004,25,108,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-01-12,M01,U004,24,84,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-01-13,M01,U004,36,48,138.66,False,İçecek,Meyve Suyu,Marka-D,True
2025-01-14,M01,U004,22,26,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-01-15,M01,U004,26,0,173.32,True,İçecek,Meyve Suyu,Marka-D,False
2025-01-16,M01,U004,22,114,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-01-17,M01,U004,18,96,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-01-18,M01,U004,35,61,138.66,False,İçecek,Meyve Suyu,Marka-D,True
2025-01-19,M01,U004,29,32,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-01-20,M01,U004,28,4,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-01-21,M01,U004,20,103,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-01-22,M01,U004,29,74,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-01-23,M01,U004,21,53,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-01-24,M01,U004,18,35,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-01-25,M01,U004,26,9,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-01-26,M01,U004,25,101,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-01-27,M01,U004,24,77,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-01-28,M01,U004,26,51,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-01-29,M01,U004,15,36,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-01-30,M01,U004,17,19,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-01-31,M01,U004,33,85,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-02-01,M01,U004,31,54,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-02-02,M01,U004,38,16,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-02-03,M01,U004,16,0,173.32,True,İçecek,Meyve Suyu,Marka-D,False
2025-02-04,M01,U004,0,0,155.99,True,İçecek,Meyve Suyu,Marka-D,True
2025-02-05,M01,U004,37,87,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-02-06,M01,U004,21,66,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-02-07,M01,U004,48,18,147.32,False,İçecek,Meyve Suyu,Marka-D,True
2025-02-08,M01,U004,18,0,147.32,True,İçecek,Meyve Suyu,Marka-D,True
2025-02-09,M01,U004,0,0,173.32,True,İçecek,Meyve Suyu,Marka-D,False
2025-02-10,M01,U004,26,96,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-02-11,M01,U004,23,73,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-02-12,M01,U004,21,52,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-02-13,M01,U004,27,25,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-02-14,M01,U004,23,2,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-02-15,M01,U004,41,82,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-02-16,M01,U004,26,56,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-02-17,M01,U004,23,33,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-02-18,M01,U004,27,6,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-02-19,M01,U004,6,0,173.32,True,İçecek,Meyve Suyu,Marka-D,False
2025-02-20,M01,U004,30,88,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-02-21,M01,U004,36,52,155.99,False,İçecek,Meyve Suyu,Marka-D,True
2025-02-22,M01,U004,21,31,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-02-23,M01,U004,23,8,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-02-24,M01,U004,8,0,173.32,True,İçecek,Meyve Suyu,Marka-D,False
2025-02-25,M01,U004,19,93,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-02-26,M01,U004,19,74,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-02-27,M01,U004,29,45,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-02-28,M01,U004,28,17,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-03-01,M01,U004,17,0,173.32,True,İçecek,Meyve Suyu,Marka-D,False
2025-03-02,M01,U004,49,81,138.66,False,İçecek,Meyve Suyu,Marka-D,True
2025-03-03,M01,U004,28,53,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-03-04,M01,U004,24,29,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-03-05,M01,U004,13,16,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-03-06,M01,U004,16,0,173.32,True,İçecek,Meyve Suyu,Marka-D,False
2025-03-07,M01,U004,38,79,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-03-08,M01,U004,46,33,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-03-09,M01,U004,32,1,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-03-10,M01,U004,1,0,173.32,True,İçecek,Meyve Suyu,Marka-D,False
2025-03-11,M01,U004,0,0,173.32,True,İçecek,Meyve Suyu,Marka-D,False
2025-03-12,M01,U004,29,107,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-03-13,M01,U004,22,85,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-03-14,M01,U004,33,52,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-03-15,M01,U004,31,21,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-03-16,M01,U004,21,0,173.32,True,İçecek,Meyve Suyu,Marka-D,False
2025-03-17,M01,U004,18,118,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-03-18,M01,U004,22,96,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-03-19,M01,U004,30,66,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-03-20,M01,U004,33,33,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-03-21,M01,U004,28,5,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-03-22,M01,U004,34,100,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-03-23,M01,U004,34,66,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-03-24,M01,U004,18,48,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-03-25,M01,U004,25,23,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-03-26,M01,U004,23,0,155.99,True,İçecek,Meyve Suyu,Marka-D,True
2025-03-27,M01,U004,0,0,173.32,True,İçecek,Meyve Suyu,Marka-D,False
2025-03-28,M01,U004,0,0,173.32,True,İçecek,Meyve Suyu,Marka-D,False
2025-03-29,M01,U004,0,0,173.32,True,İçecek,Meyve Suyu,Marka-D,False
2025-03-30,M01,U004,0,0,173.32,True,İçecek,Meyve Suyu,Marka-D,False
2025-03-31,M01,U004,0,0,173.32,True,İçecek,Meyve Suyu,Marka-D,False
2025-04-01,M01,U004,24,111,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-04-02,M01,U004,32,79,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-04-03,M01,U004,20,59,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-04-04,M01,U004,26,33,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-04-05,M01,U004,33,0,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-04-06,M01,U004,31,87,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-04-07,M01,U004,21,66,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-04-08,M01,U004,20,46,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-04-09,M01,U004,39,7,147.32,False,İçecek,Meyve Suyu,Marka-D,True
2025-04-10,M01,U004,7,0,173.32,True,İçecek,Meyve Suyu,Marka-D,False
2025-04-11,M01,U004,33,88,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-04-12,M01,U004,42,46,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-04-13,M01,U004,40,6,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-04-14,M01,U004,6,0,147.32,True,İçecek,Meyve Suyu,Marka-D,True
2025-04-15,M01,U004,0,0,173.32,True,İçecek,Meyve Suyu,Marka-D,False
2025-04-16,M01,U004,24,106,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-04-17,M01,U004,28,78,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-04-18,M01,U004,26,52,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-04-19,M01,U004,30,22,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-04-20,M01,U004,22,0,147.32,True,İçecek,Meyve Suyu,Marka-D,True
2025-04-21,M01,U004,22,98,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-04-22,M01,U004,51,47,138.66,False,İçecek,Meyve Suyu,Marka-D,True
2025-04-23,M01,U004,24,23,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-04-24,M01,U004,23,0,173.32,True,İçecek,Meyve Suyu,Marka-D,False
2025-04-25,M01,U004,0,0,173.32,True,İçecek,Meyve Suyu,Marka-D,False
2025-04-26,M01,U004,0,0,173.32,True,İçecek,Meyve Suyu,Marka-D,False
2025-04-27,M01,U004,0,0,173.32,True,İçecek,Meyve Suyu,Marka-D,False
2025-04-28,M01,U004,0,0,173.32,True,İçecek,Meyve Suyu,Marka-D,False
2025-04-29,M01,U004,0,0,173.32,True,İçecek,Meyve Suyu,Marka-D,False
2025-04-30,M01,U004,0,0,173.32,True,İçecek,Meyve Suyu,Marka-D,False
2025-05-01,M01,U004,28,92,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-05-02,M01,U004,31,61,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-05-03,M01,U004,37,24,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-05-04,M01,U004,24,0,173.32,True,İçecek,Meyve Suyu,Marka-D,False
2025-05-05,M01,U004,0,0,173.32,True,İçecek,Meyve Suyu,Marka-D,False
2025-05-06,M01,U004,19,116,173.32,False,İçecek,Meyve Suyu,Marka-D,False
2025-01-01,M01,U005,14,81,49.88,False,İçecek,Su,Marka-E,False
2025-01-02,M01,U005,20,61,49.88,False,İçecek,Su,Marka-E,False
2025-01-03,M01,U005,29,32,49.88,False,İçecek,Su,Marka-E,False
2025-01-04,M01,U005,25,7,49.88,False,İçecek,Su,Marka-E,False
2025-01-05,M01,U005,7,0,49.88,True,İçecek,Su,Marka-E,False
2025-01-06,M01,U005,0,0,49.88,True,İçecek,Su,Marka-E,False
2025-01-07,M01,U005,20,74,49.88,False,İçecek,Su,Marka-E,False
2025-01-08,M01,U005,18,56,49.88,False,İçecek,Su,Marka-E,False
2025-01-09,M01,U005,14,42,49.88,False,İçecek,Su,Marka-E,False
2025-01-10,M01,U005,21,21,49.88,False,İçecek,Su,Marka-E,False
2025-01-11,M01,U005,21,0,49.88,True,İçecek,Su,Marka-E,False
2025-01-12,M01,U005,0,0,49.88,True,İçecek,Su,Marka-E,False
2025-01-13,M01,U005,14,83,49.88,False,İçecek,Su,Marka-E,False
2025-01-14,M01,U005,13,70,49.88,False,İçecek,Su,Marka-E,False
2025-01-15,M01,U005,17,53,49.88,False,İçecek,Su,Marka-E,False
2025-01-16,M01,U005,9,44,49.88,False,İçecek,Su,Marka-E,False
2025-01-17,M01,U005,16,28,49.88,False,İçecek,Su,Marka-E,False
2025-01-18,M01,U005,25,3,49.88,False,İçecek,Su,Marka-E,False
2025-01-19,M01,U005,3,0,49.88,True,İçecek,Su,Marka-E,False
2025-01-20,M01,U005,0,0,39.9,True,İçecek,Su,Marka-E,True
2025-01-21,M01,U005,0,0,49.88,True,İçecek,Su,Marka-E,False
2025-01-22,M01,U005,0,0,49.88,True,İçecek,Su,Marka-E,False
2025-01-23,M01,U005,0,0,49.88,True,İçecek,Su,Marka-E,False
2025-01-24,M01,U005,0,0,39.9,True,İçecek,Su,Marka-E,True
2025-01-25,M01,U005,23,75,39.9,False,İçecek,Su,Marka-E,True
2025-01-26,M01,U005,25,50,42.4,False,İçecek,Su,Marka-E,True
2025-01-27,M01,U005,19,31,49.88,False,İçecek,Su,Marka-E,False
2025-01-28,M01,U005,20,11,49.88,False,İçecek,Su,Marka-E,False
2025-01-29,M01,U005,11,0,49.88,True,İçecek,Su,Marka-E,False
2025-01-30,M01,U005,0,0,49.88,True,İçecek,Su,Marka-E,False
2025-01-31,M01,U005,16,76,49.88,False,İçecek,Su,Marka-E,False
2025-02-01,M01,U005,19,57,49.88,False,İçecek,Su,Marka-E,False
2025-02-02,M01,U005,21,36,49.88,False,İçecek,Su,Marka-E,False
2025-02-03,M01,U005,20,16,49.88,False,İçecek,Su,Marka-E,False
2025-02-04,M01,U005,16,0,49.88,True,İçecek,Su,Marka-E,False
2025-02-05,M01,U005,0,0,44.89,True,İçecek,Su,Marka-E,True
2025-02-06,M01,U005,14,80,49.88,False,İçecek,Su,Marka-E,False
2025-02-07,M01,U005,17,63,49.88,False,İçecek,Su,Marka-E,False
2025-02-08,M01,U005,15,48,49.88,False,İçecek,Su,Marka-E,False
2025-02-09,M01,U005,13,35,49.88,False,İçecek,Su,Marka-E,False
2025-02-10,M01,U005,18,17,49.88,False,İçecek,Su,Marka-E,False
2025-02-11,M01,U005,17,0,49.88,False,İçecek,Su,Marka-E,False
2025-02-12,M01,U005,14,80,49.88,False,İçecek,Su,Marka-E,False
2025-02-13,M01,U005,18,62,49.88,False,İçecek,Su,Marka-E,False
2025-02-14,M01,U005,14,48,49.88,False,İçecek,Su,Marka-E,False
2025-02-15,M01,U005,21,27,49.88,False,İçecek,Su,Marka-E,False
2025-02-16,M01,U005,27,0,42.4,True,İçecek,Su,Marka-E,True
2025-02-17,M01,U005,0,0,49.88,True,İçecek,Su,Marka-E,False
2025-02-18,M01,U005,17,76,49.88,False,İçecek,Su,Marka-E,False
2025-02-19,M01,U005,17,59,49.88,False,İçecek,Su,Marka-E,False
2025-02-20,M01,U005,11,48,49.88,False,İçecek,Su,Marka-E,False
2025-02-21,M01,U005,20,28,49.88,False,İçecek,Su,Marka-E,False
2025-02-22,M01,U005,21,7,49.88,False,İçecek,Su,Marka-E,False
2025-02-23,M01,U005,7,0,49.88,True,İçecek,Su,Marka-E,False
2025-02-24,M01,U005,22,65,42.4,False,İçecek,Su,Marka-E,True
2025-02-25,M01,U005,13,52,49.88,False,İçecek,Su,Marka-E,False
2025-02-26,M01,U005,21,31,49.88,False,İçecek,Su,Marka-E,False
2025-02-27,M01,U005,22,9,49.88,False,İçecek,Su,Marka-E,False
2025-02-28,M01,U005,9,0,49.88,True,İçecek,Su,Marka-E,False
2025-03-01,M01,U005,0,0,44.89,True,İçecek,Su,Marka-E,True
2025-03-02,M01,U005,20,78,49.88,False,İçecek,Su,Marka-E,False
2025-03-03,M01,U005,13,65,49.88,False,İçecek,Su,Marka-E,False
2025-03-04,M01,U005,24,41,49.88,False,İçecek,Su,Marka-E,False
2025-03-05,M01,U005,17,24,49.88,False,İçecek,Su,Marka-E,False
2025-03-06,M01,U005,11,13,49.88,False,İçecek,Su,Marka-E,False
2025-03-07,M01,U005,13,0,49.88,True,İçecek,Su,Marka-E,False
2025-03-08,M01,U005,23,63,49.88,False,İçecek,Su,Marka-E,False
2025-03-09,M01,U005,28,35,49.88,False,İçecek,Su,Marka-E,False
2025-03-10,M01,U005,17,18,49.88,False,İçecek,Su,Marka-E,False
2025-03-11,M01,U005,18,0,49.88,True,İçecek,Su,Marka-E,False
2025-03-12,M01,U005,0,0,49.88,True,İçecek,Su,Marka-E,False
2025-03-13,M01,U005,0,0,49.88,True,İçecek,Su,Marka-E,False
2025-03-14,M01,U005,18,75,49.88,False,İçecek,Su,Marka-E,False
2025-03-15,M01,U005,20,55,49.88,False,İçecek,Su,Marka-E,False
2025-03-16,M01,U005,20,35,49.88,False,İçecek,Su,Marka-E,False
2025-03-17,M01,U005,13,22,49.88,False,İçecek,Su,Marka-E,False
2025-03-18,M01,U005,22,0,44.89,False,İçecek,Su,Marka-E,True
2025-03-19,M01,U005,0,0,44.89,True,İçecek,Su,Marka-E,True
2025-03-20,M01,U005,7,83,49.88,False,İçecek,Su,Marka-E,False
2025-03-21,M01,U005,20,63,49.88,False,İçecek,Su,Marka-E,False
2025-03-22,M01,U005,23,40,49.88,False,İçecek,Su,Marka-E,False
2025-03-23,M01,U005,26,14,49.88,False,İçecek,Su,Marka-E,False
2025-03-24,M01,U005,9,5,49.88,False,İçecek,Su,Marka-E,False
2025-03-25,M01,U005,5,0,42.4,True,İçecek,Su,Marka-E,True
2025-03-26,M01,U005,20,70,49.88,False,İçecek,Su,Marka-E,False
2025-03-27,M01,U005,25,45,49.88,False,İçecek,Su,Marka-E,False
2025-03-28,M01,U005,19,26,49.88,False,İçecek,Su,Marka-E,False
2025-03-29,M01,U005,26,0,49.88,True,İçecek,Su,Marka-E,False
2025-03-30,M01,U005,0,0,49.88,True,İçecek,Su,Marka-E,False
2025-03-31,M01,U005,0,0,49.88,True,İçecek,Su,Marka-E,False
2025-04-01,M01,U005,14,83,49.88,False,İçecek,Su,Marka-E,False
2025-04-02,M01,U005,28,55,49.88,False,İçecek,Su,Marka-E,False
2025-04-03,M01,U005,19,36,49.88,False,İçecek,Su,Marka-E,False
2025-04-04,M01,U005,18,18,49.88,False,İçecek,Su,Marka-E,False
2025-04-05,M01,U005,15,3,49.88,False,İçecek,Su,Marka-E,False
2025-04-06,M01,U005,3,0,49.88,True,İçecek,Su,Marka-E,False
2025-04-07,M01,U005,21,66,49.88,False,İçecek,Su,Marka-E,False
2025-04-08,M01,U005,20,46,49.88,False,İçecek,Su,Marka-E,False
2025-04-09,M01,U005,15,31,49.88,False,İçecek,Su,Marka-E,False
2025-04-10,M01,U005,23,8,49.88,False,İçecek,Su,Marka-E,False
2025-04-11,M01,U005,8,0,49.88,True,İçecek,Su,Marka-E,False
2025-04-12,M01,U005,0,0,49.88,True,İçecek,Su,Marka-E,False
2025-04-13,M01,U005,20,70,49.88,False,İçecek,Su,Marka-E,False
2025-04-14,M01,U005,9,61,49.88,False,İçecek,Su,Marka-E,False
2025-04-15,M01,U005,19,42,49.88,False,İçecek,Su,Marka-E,False
2025-04-16,M01,U005,18,24,49.88,False,İçecek,Su,Marka-E,False
2025-04-17,M01,U005,18,6,49.88,False,İçecek,Su,Marka-E,False
2025-04-18,M01,U005,6,0,49.88,True,İçecek,Su,Marka-E,False
2025-04-19,M01,U005,20,74,49.88,False,İçecek,Su,Marka-E,False
2025-04-20,M01,U005,24,50,49.88,False,İçecek,Su,Marka-E,False
2025-04-21,M01,U005,26,24,49.88,False,İçecek,Su,Marka-E,False
2025-04-22,M01,U005,13,11,49.88,False,İçecek,Su,Marka-E,False
2025-04-23,M01,U005,11,0,44.89,True,İçecek,Su,Marka-E,True
2025-04-24,M01,U005,0,0,49.88,True,İçecek,Su,Marka-E,False
2025-04-25,M01,U005,17,82,49.88,False,İçecek,Su,Marka-E,False
2025-04-26,M01,U005,39,43,49.88,False,İçecek,Su,Marka-E,False
2025-04-27,M01,U005,16,27,49.88,False,İçecek,Su,Marka-E,False
