Tarih,Magaza_ID,Urun_ID,Baslangic_Stoku,Planlanan_Sevkiyat,Birim_Fiyat,Promosyon_Flag,Bolge,Tedarik_Suresi_Gun,Beklenen_Giris_Tarihi,Dagitilabilir_Depo_Stogu,Magaza_Kapasitesi
2025-05-17,M05,U016,,0.0,170.13,False,Akdeniz,5,2025-05-17,205,376.0
2025-05-18,M05,U016,,0.0,170.13,False,Akdeniz,5,2025-05-18,205,544.0
2025-05-19,M05,U016,,0.0,170.13,False,Akdeniz,5,2025-05-19,205,597.0
2025-05-20,M05,U016,,0.0,136.1,True,Akdeniz,5,2025-05-20,205,581.0
2025-05-07,M05,U017,119.0,0.0,88.44,False,Akdeniz,3,2025-05-07,619,510.0
2025-05-08,M05,U017,,0.0,88.44,False,Akdeniz,3,2025-05-08,619,286.0
2025-05-09,M05,U017,,0.0,88.44,False,Akdeniz,3,2025-05-09,619,494.0
2025-05-10,M05,U017,,0.0,88.44,False,Akdeniz,3,2025-05-10,619,258.0
2025-05-11,M05,U017,,0.0,88.44,False,Akdeniz,3,2025-05-11,619,492.0
2025-05-12,M05,U017,,0.0,88.44,False,Akdeniz,3,2025-05-12,619,311.0
2025-05-13,M05,U017,,0.0,88.44,False,Akdeniz,3,2025-05-13,619,366.0
2025-05-14,M05,U017,,0.0,88.44,False,Akdeniz,3,2025-05-14,619,435.0
2025-05-15,M05,U017,,0.0,88.44,False,Akdeniz,3,2025-05-15,619,242.0
2025-05-16,M05,U017,,143.0,75.17,True,Akdeniz,3,2025-05-18,619,328.0
2025-05-17,M05,U017,,0.0,88.44,False,Akdeniz,3,2025-05-17,619,420.0
2025-05-18,M05,U017,,0.0,88.44,False,Akdeniz,3,2025-05-18,619,518.0
2025-05-19,M05,U017,,0.0,88.44,False,Akdeniz,3,2025-05-19,619,266.0
2025-05-20,M05,U017,,0.0,88.44,False,Akdeniz,3,2025-05-20,619,348.0
2025-05-07,M05,U018,87.0,0.0,116.46,False,Akdeniz,3,2025-05-07,424,329.0
2025-05-08,M05,U018,,0.0,116.46,False,Akdeniz,3,2025-05-08,424,428.0
2025-05-09,M05,U018,,0.0,116.46,False,Akdeniz,3,2025-05-09,424,412.0
2025-05-10,M05,U018,,0.0,98.99,True,Akdeniz,3,2025-05-10,424,378.0
2025-05-11,M05,U018,,98.0,116.46,False,Akdeniz,3,2025-05-13,424,354.0
2025-05-12,M05,U018,,0.0,116.46,False,Akdeniz,3,2025-05-12,424,438.0
2025-05-13,M05,U018,,0.0,116.46,False,Akdeniz,3,2025-05-13,424,320.0
2025-05-14,M05,U018,,0.0,116.46,False,Akdeniz,3,2025-05-14,424,254.0
2025-05-15,M05,U018,,0.0,116.46,False,Akdeniz,3,2025-05-15,424,475.0
2025-05-16,M05,U018,,83.0,116.46,False,Akdeniz,3,2025-05-17,424,309.0
2025-05-17,M05,U018,,0.0,116.46,False,Akdeniz,3,2025-05-17,424,300.0
2025-05-18,M05,U018,,0.0,116.46,False,Akdeniz,3,2025-05-18,424,193.0
2025-05-19,M05,U018,,0.0,116.46,False,Akdeniz,3,2025-05-19,424,198.0
2025-05-20,M05,U018,,0.0,116.46,False,Akdeniz,3,2025-05-20,424,197.0
2025-05-07,M06,U001,129.0,0.0,175.82,False,Karadeniz,3,2025-05-07,168,305.0
2025-05-08,M06,U001,,0.0,175.82,False,Karadeniz,3,2025-05-08,168,394.0
2025-05-09,M06,U001,,102.0,175.82,False,Karadeniz,3,2025-05-09,168,294.0
2025-05-10,M06,U001,,0.0,175.82,False,Karadeniz,3,2025-05-10,168,417.0
2025-05-11,M06,U001,,0.0,175.82,False,Karadeniz,3,2025-05-11,168,329.0
2025-05-12,M06,U001,,0.0,175.82,False,Karadeniz,3,2025-05-12,168,468.0
2025-05-13,M06,U001,,110.0,175.82,False,Karadeniz,3,2025-05-15,168,449.0
2025-05-14,M06,U001,,0.0,175.82,False,Karadeniz,3,2025-05-14,168,246.0
2025-05-15,M06,U001,,0.0,175.82,False,Karadeniz,3,2025-05-15,168,247.0
2025-05-16,M06,U001,,0.0,175.82,False,Karadeniz,3,2025-05-16,168,471.0
2025-05-17,M06,U001,,130.0,175.82,False,Karadeniz,3,2025-05-18,168,520.0
2025-05-18,M06,U001,,0.0,175.82,False,Karadeniz,3,2025-05-18,168,342.0
2025-05-19,M06,U001,,0.0,175.82,False,Karadeniz,3,2025-05-19,168,359.0
2025-05-20,M06,U001,,0.0,140.66,True,Karadeniz,3,2025-05-20,168,519.0
2025-05-07,M06,U002,170.0,0.0,192.33,False,Karadeniz,4,2025-05-07,861,285.0
2025-05-08,M06,U002,,0.0,192.33,False,Karadeniz,4,2025-05-08,861,314.0
2025-05-09,M06,U002,,0.0,192.33,False,Karadeniz,4,2025-05-09,861,382.0
2025-05-10,M06,U002,,0.0,192.33,False,Karadeniz,4,2025-05-10,861,527.0
2025-05-11,M06,U002,,193.0,192.33,False,Karadeniz,4,2025-05-13,861,425.0
2025-05-12,M06,U002,,0.0,192.33,False,Karadeniz,4,2025-05-12,861,313.0
2025-05-13,M06,U002,,0.0,192.33,False,Karadeniz,4,2025-05-13,861,541.0
2025-05-14,M06,U002,,0.0,192.33,False,Karadeniz,4,2025-05-14,861,518.0
2025-05-15,M06,U002,,0.0,192.33,False,Karadeniz,4,2025-05-15,861,343.0
2025-05-16,M06,U002,,180.0,192.33,False,Karadeniz,4,2025-05-18,861,493.0
2025-05-17,M06,U002,,0.0,192.33,False,Karadeniz,4,2025-05-17,861,311.0
2025-05-18,M06,U002,,0.0,192.33,False,Karadeniz,4,2025-05-18,861,368.0
2025-05-19,M06,U002,,0.0,192.33,False,Karadeniz,4,2025-05-19,861,354.0
2025-05-20,M06,U002,,0.0,192.33,False,Karadeniz,4,2025-05-20,861,330.0
2025-05-07,M06,U003,0.0,257.0,43.26,False,Karadeniz,3,2025-05-09,777,245.0
2025-05-08,M06,U003,,0.0,43.26,False,Karadeniz,3,2025-05-08,777,319.0
2025-05-09,M06,U003,,0.0,43.26,False,Karadeniz,3,2025-05-09,777,145.0
2025-05-10,M06,U003,,0.0,43.26,False,Karadeniz,3,2025-05-10,777,378.0
2025-05-11,M06,U003,,0.0,43.26,False,Karadeniz,3,2025-05-11,777,259.0
2025-05-12,M06,U003,,0.0,43.26,False,Karadeniz,3,2025-05-12,777,219.0
2025-05-13,M06,U003,,0.0,43.26,False,Karadeniz,3,2025-05-13,777,352.0
2025-05-14,M06,U003,,241.0,38.93,True,Karadeniz,3,2025-05-14,777,232.0
2025-05-15,M06,U003,,0.0,38.93,True,Karadeniz,3,2025-05-15,777,118.0
2025-05-16,M06,U003,,0.0,34.61,True,Karadeniz,3,2025-05-16,777,223.0
2025-05-17,M06,U003,,0.0,43.26,False,Karadeniz,3,2025-05-17,777,123.0
2025-05-18,M06,U003,,0.0,43.26,False,Karadeniz,3,2025-05-18,777,326.0
2025-05-19,M06,U003,,0.0,43.26,False,Karadeniz,3,2025-05-19,777,136.0
2025-05-20,M06,U003,,0.0,43.26,False,Karadeniz,3,2025-05-20,777,136.0
2025-05-07,M06,U004,246.0,0.0,173.32,False,Karadeniz,4,2025-05-07,602,636.0
2025-05-08,M06,U004,,0.0,173.32,False,Karadeniz,4,2025-05-08,602,354.0
2025-05-09,M06,U004,,0.0,173.32,False,Karadeniz,4,2025-05-09,602,600.0
2025-05-10,M06,U004,,0.0,173.32,False,Karadeniz,4,2025-05-10,602,478.0
2025-05-11,M06,U004,,222.0,147.32,True,Karadeniz,4,2025-05-11,602,416.0
2025-05-12,M06,U004,,0.0,173.32,False,Karadeniz,4,2025-05-12,602,536.0
2025-05-13,M06,U004,,0.0,173.32,False,Karadeniz,4,2025-05-13,602,540.0
2025-05-14,M06,U004,,0.0,173.32,False,Karadeniz,4,2025-05-14,602,399.0
2025-05-15,M06,U004,,0.0,173.32,False,Karadeniz,4,2025-05-15,602,353.0
2025-05-16,M06,U004,,251.0,173.32,False,Karadeniz,4,2025-05-17,602,625.0
2025-05-17,M06,U004,,0.0,173.32,False,Karadeniz,4,2025-05-17,602,551.0
2025-05-18,M06,U004,,0.0,173.32,False,Karadeniz,4,2025-05-18,602,501.0
2025-05-19,M06,U004,,0.0,173.32,False,Karadeniz,4,2025-05-19,602,585.0
2025-05-20,M06,U004,,0.0,173.32,False,Karadeniz,4,2025-05-20,602,358.0
2025-05-07,M06,U005,0.0,122.0,49.88,False,Karadeniz,9,2025-05-07,667,272.0
2025-05-08,M06,U005,,0.0,49.88,False,Karadeniz,9,2025-05-08,667,211.0
2025-05-09,M06,U005,,0.0,49.88,False,Karadeniz,9,2025-05-09,667,323.0
2025-05-10,M06,U005,,0.0,49.88,False,Karadeniz,9,2025-05-10,667,197.0
2025-05-11,M06,U005,,0.0,49.88,False,Karadeniz,9,2025-05-11,667,145.0
2025-05-12,M06,U005,,0.0,49.88,False,Karadeniz,9,2025-05-12,667,360.0
2025-05-13,M06,U005,,0.0,49.88,False,Karadeniz,9,2025-05-13,667,371.0
2025-05-14,M06,U005,,122.0,49.88,False,Karadeniz,9,2025-05-14,667,108.0
2025-05-15,M06,U005,,0.0,49.88,False,Karadeniz,9,2025-05-15,667,259.0
2025-05-16,M06,U005,,0.0,49.88,False,Karadeniz,9,2025-05-16,667,152.0
2025-05-17,M06,U005,,0.0,49.88,False,Karadeniz,9,2025-05-17,667,359.0
2025-05-18,M06,U005,,0.0,49.88,False,Karadeniz,9,2025-05-18,667,364.0
2025-05-19,M06,U005,,0.0,49.88,False,Karadeniz,9,2025-05-19,667,322.0
2025-05-20,M06,U005,,0.0,42.4,True,Karadeniz,9,2025-05-20,667,227.0
2025-05-07,M06,U006,3.0,297.0,97.21,False,Karadeniz,6,2025-05-08,575,253.0
2025-05-08,M06,U006,,0.0,97.21,False,Karadeniz,6,2025-05-08,575,200.0
2025-05-09,M06,U006,,0.0,97.21,False,Karadeniz,6,2025-05-09,575,376.0
2025-05-10,M06,U006,,0.0,97.21,False,Karadeniz,6,2025-05-10,575,287.0
2025-05-11,M06,U006,,0.0,97.21,False,Karadeniz,6,2025-05-11,575,216.0
2025-05-12,M06,U006,,0.0,97.21,False,Karadeniz,6,2025-05-12,575,135.0
2025-05-13,M06,U006,,316.0,97.21,False,Karadeniz,6,2025-05-13,575,162.0
2025-05-14,M06,U006,,0.0,97.21,False,Karadeniz,6,2025-05-14,575,293.0
2025-05-15,M06,U006,,0.0,97.21,False,Karadeniz,6,2025-05-15,575,113.0
2025-05-16,M06,U006,,0.0,97.21,False,Karadeniz,6,2025-05-16,575,390.0
2025-05-17,M06,U006,,0.0,97.21,False,Karadeniz,6,2025-05-17,575,330.0
2025-05-18,M06,U006,,0.0,97.21,False,Karadeniz,6,2025-05-18,575,379.0
2025-05-19,M06,U006,,284.0,97.21,False,Karadeniz,6,2025-05-19,575,106.0
2025-05-20,M06,U006,,0.0,97.21,False,Karadeniz,6,2025-05-20,575,324.0
2025-05-07,M06,U007,77.0,0.0,150.45,False,Karadeniz,2,2025-05-07,159,392.0
2025-05-08,M06,U007,,0.0,150.45,False,Karadeniz,2,2025-05-08,159,239.0
2025-05-09,M06,U007,,181.0,150.45,False,Karadeniz,2,2025-05-09,159,407.0
2025-05-10,M06,U007,,0.0,150.45,False,Karadeniz,2,2025-05-10,159,389.0
2025-05-11,M06,U007,,0.0,150.45,False,Karadeniz,2,2025-05-11,159,438.0
2025-05-12,M06,U007,,0.0,150.45,False,Karadeniz,2,2025-05-12,159,427.0
2025-05-13,M06,U007,,187.0,150.45,False,Karadeniz,2,2025-05-13,159,275.0
2025-05-14,M06,U007,,0.0,150.45,False,Karadeniz,2,2025-05-14,159,389.0
2025-05-15,M06,U007,,0.0,150.45,False,Karadeniz,2,2025-05-15,159,186.0
2025-05-16,M06,U007,,0.0,150.45,False,Karadeniz,2,2025-05-16,159,251.0
2025-05-17,M06,U007,,183.0,150.45,False,Karadeniz,2,2025-05-18,159,476.0
2025-05-18,M06,U007,,0.0,150.45,False,Karadeniz,2,2025-05-18,159,438.0
2025-05-19,M06,U007,,0.0,150.45,False,Karadeniz,2,2025-05-19,159,409.0
2025-05-20,M06,U007,,0.0,150.45,False,Karadeniz,2,2025-05-20,159,371.0
2025-05-07,M06,U008,0.0,0.0,111.37,False,Karadeniz,5,2025-05-07,589,242.0
2025-05-08,M06,U008,,0.0,111.37,False,Karadeniz,5,2025-05-08,589,113.0
2025-05-09,M06,U008,,0.0,111.37,False,Karadeniz,5,2025-05-09,589,249.0
2025-05-10,M06,U008,,0.0,111.37,False,Karadeniz,5,2025-05-10,589,252.0
2025-05-11,M06,U008,,0.0,111.37,False,Karadeniz,5,2025-05-11,589,313.0
2025-05-12,M06,U008,,0.0,111.37,False,Karadeniz,5,2025-05-12,589,149.0
2025-05-13,M06,U008,,0.0,111.37,False,Karadeniz,5,2025-05-13,589,306.0
2025-05-14,M06,U008,,85.0,111.37,False,Karadeniz,5,2025-05-14,589,269.0
2025-05-15,M06,U008,,0.0,111.37,False,Karadeniz,5,2025-05-15,589,180.0
2025-05-16,M06,U008,,0.0,111.37,False,Karadeniz,5,2025-05-16,589,219.0
2025-05-17,M06,U008,,0.0,111.37,False,Karadeniz,5,2025-05-17,589,338.0
2025-05-18,M06,U008,,0.0,111.37,False,Karadeniz,5,2025-05-18,589,329.0
2025-05-19,M06,U008,,0.0,111.37,False,Karadeniz,5,2025-05-19,589,309.0
2025-05-20,M06,U008,,0.0,111.37,False,Karadeniz,5,2025-05-20,589,253.0
2025-05-07,M06,U009,42.0,0.0,133.04,False,Karadeniz,4,2025-05-07,594,149.0
2025-05-08,M06,U009,,0.0,133.04,False,Karadeniz,4,2025-05-08,594,320.0
2025-05-09,M06,U009,,64.0,133.04,False,Karadeniz,4,2025-05-11,594,221.0
2025-05-10,M06,U009,,0.0,133.04,False,Karadeniz,4,2025-05-10,594,263.0
2025-05-11,M06,U009,,0.0,133.04,False,Karadeniz,4,2025-05-11,594,151.0
2025-05-12,M06,U009,,0.0,133.04,False,Karadeniz,4,2025-05-12,594,177.0
2025-05-13,M06,U009,,47.0,133.04,False,Karadeniz,4,2025-05-15,594,285.0
2025-05-14,M06,U009,,0.0,133.04,False,Karadeniz,4,2025-05-14,594,193.0
2025-05-15,M06,U009,,0.0,133.04,False,Karadeniz,4,2025-05-15,594,348.0
2025-05-16,M06,U009,,0.0,133.04,False,Karadeniz,4,2025-05-16,594,195.0
2025-05-17,M06,U009,,61.0,133.04,False,Karadeniz,4,2025-05-19,594,189.0
2025-05-18,M06,U009,,0.0,133.04,False,Karadeniz,4,2025-05-18,594,288.0
2025-05-19,M06,U009,,0.0,133.04,False,Karadeniz,4,2025-05-19,594,296.0
2025-05-20,M06,U009,,0.0,106.43,True,Karadeniz,4,2025-05-20,594,411.0
2025-05-07,M06,U010,95.0,0.0,186.29,False,Karadeniz,7,2025-05-07,492,386.0
2025-05-08,M06,U010,,0.0,186.29,False,Karadeniz,7,2025-05-08,492,482.0
2025-05-09,M06,U010,,148.0,186.29,False,Karadeniz,7,2025-05-09,492,247.0
2025-05-10,M06,U010,,0.0,186.29,False,Karadeniz,7,2025-05-10,492,234.0
2025-05-11,M06,U010,,0.0,186.29,False,Karadeniz,7,2025-05-11,492,465.0
2025-05-12,M06,U010,,0.0,186.29,False,Karadeniz,7,2025-05-12,492,374.0
2025-05-13,M06,U010,,149.0,186.29,False,Karadeniz,7,2025-05-14,492,419.0
2025-05-14,M06,U010,,0.0,186.29,False,Karadeniz,7,2025-05-14,492,385.0
2025-05-15,M06,U010,,0.0,186.29,False,Karadeniz,7,2025-05-15,492,427.0
2025-05-16,M06,U010,,0.0,186.29,False,Karadeniz,7,2025-05-16,492,355.0
2025-05-17,M06,U010,,172.0,186.29,False,Karadeniz,7,2025-05-18,492,365.0
2025-05-18,M06,U010,,0.0,186.29,False,Karadeniz,7,2025-05-18,492,269.0
2025-05-19,M06,U010,,0.0,186.29,False,Karadeniz,7,2025-05-19,492,209.0
2025-05-20,M06,U010,,0.0,186.29,False,Karadeniz,7,2025-05-20,492,416.0
2025-05-07,M06,U011,97.0,0.0,172.73,False,Karadeniz,9,2025-05-07,753,488.0
2025-05-08,M06,U011,,0.0,138.18,True,Karadeniz,9,2025-05-08,753,484.0
2025-05-09,M06,U011,,0.0,172.73,False,Karadeniz,9,2025-05-09,753,263.0
2025-05-10,M06,U011,,0.0,172.73,False,Karadeniz,9,2025-05-10,753,319.0
2025-05-11,M06,U011,,138.0,172.73,False,Karadeniz,9,2025-05-12,753,319.0
2025-05-12,M06,U011,,0.0,172.73,False,Karadeniz,9,2025-05-12,753,309.0
2025-05-13,M06,U011,,0.0,138.18,True,Karadeniz,9,2025-05-13,753,413.0
2025-05-14,M06,U011,,0.0,155.46,True,Karadeniz,9,2025-05-14,753,396.0
2025-05-15,M06,U011,,0.0,172.73,False,Karadeniz,9,2025-05-15,753,419.0
2025-05-16,M06,U011,,145.0,172.73,False,Karadeniz,9,2025-05-16,753,225.0
2025-05-17,M06,U011,,0.0,172.73,False,Karadeniz,9,2025-05-17,753,495.0
2025-05-18,M06,U011,,0.0,172.73,False,Karadeniz,9,2025-05-18,753,258.0
2025-05-19,M06,U011,,0.0,172.73,False,Karadeniz,9,2025-05-19,753,435.0
2025-05-20,M06,U011,,0.0,172.73,False,Karadeniz,9,2025-05-20,753,481.0
2025-05-07,M06,U012,0.0,0.0,214.19,False,Karadeniz,2,2025-05-07,601,351.0
2025-05-08,M06,U012,,0.0,214.19,False,Karadeniz,2,2025-05-08,601,362.0
2025-05-09,M06,U012,,0.0,214.19,False,Karadeniz,2,2025-05-09,601,112.0
2025-05-10,M06,U012,,0.0,214.19,False,Karadeniz,2,2025-05-10,601,284.0
2025-05-11,M06,U012,,0.0,214.19,False,Karadeniz,2,2025-05-11,601,207.0
2025-05-12,M06,U012,,0.0,214.19,False,Karadeniz,2,2025-05-12,601,109.0
2025-05-13,M06,U012,,293.0,214.19,False,Karadeniz,2,2025-05-14,601,150.0
2025-05-14,M06,U012,,0.0,214.19,False,Karadeniz,2,2025-05-14,601,198.0
2025-05-15,M06,U012,,0.0,171.35,True,Karadeniz,2,2025-05-15,601,171.0
2025-05-16,M06,U012,,0.0,214.19,False,Karadeniz,2,2025-05-16,601,142.0
2025-05-17,M06,U012,,0.0,214.19,False,Karadeniz,2,2025-05-17,601,202.0
2025-05-18,M06,U012,,0.0,214.19,False,Karadeniz,2,2025-05-18,601,289.0
2025-05-19,M06,U012,,316.0,214.19,False,Karadeniz,2,2025-05-20,601,231.0
2025-05-20,M06,U012,,0.0,214.19,False,Karadeniz,2,2025-05-20,601,375.0
2025-05-07,M06,U013,68.0,0.0,176.68,False,Karadeniz,6,2025-05-07,350,277.0
2025-05-08,M06,U013,,0.0,176.68,False,Karadeniz,6,2025-05-08,350,407.0
2025-05-09,M06,U013,,94.0,176.68,False,Karadeniz,6,2025-05-09,350,282.0
2025-05-10,M06,U013,,0.0,150.18,True,Karadeniz,6,2025-05-10,350,350.0
2025-05-11,M06,U013,,0.0,176.68,False,Karadeniz,6,2025-05-11,350,198.0
2025-05-12,M06,U013,,0.0,176.68,False,Karadeniz,6,2025-05-12,350,357.0
2025-05-13,M06,U013,,107.0,141.34,True,Karadeniz,6,2025-05-15,350,204.0
2025-05-14,M06,U013,,0.0,176.68,False,Karadeniz,6,2025-05-14,350,425.0
2025-05-15,M06,U013,,0.0,176.68,False,Karadeniz,6,2025-05-15,350,234.0
2025-05-16,M06,U013,,0.0,176.68,False,Karadeniz,6,2025-05-16,350,276.0
2025-05-17,M06,U013,,78.0,176.68,False,Karadeniz,6,2025-05-18,350,413.0
2025-05-18,M06,U013,,0.0,176.68,False,Karadeniz,6,2025-05-18,350,257.0
2025-05-19,M06,U013,,0.0,176.68,False,Karadeniz,6,2025-05-19,350,347.0
2025-05-20,M06,U013,,0.0,176.68,False,Karadeniz,6,2025-05-20,350,364.0
2025-05-07,M06,U014,0.0,75.0,115.91,False,Karadeniz,6,2025-05-08,528,204.0
2025-05-08,M06,U014,,0.0,115.91,False,Karadeniz,6,2025-05-08,528,250.0
2025-05-09,M06,U014,,0.0,115.91,False,Karadeniz,6,2025-05-09,528,324.0
2025-05-10,M06,U014,,0.0,115.91,False,Karadeniz,6,2025-05-10,528,358.0
2025-05-11,M06,U014,,0.0,115.91,False,Karadeniz,6,2025-05-11,528,129.0
2025-05-12,M06,U014,,0.0,115.91,False,Karadeniz,6,2025-05-12,528,238.0
2025-05-13,M06,U014,,0.0,115.91,False,Karadeniz,6,2025-05-13,528,244.0
2025-05-14,M06,U014,,81.0,115.91,False,Karadeniz,6,2025-05-16,528,333.0
2025-05-15,M06,U014,,0.0,115.91,False,Karadeniz,6,2025-05-15,528,296.0
2025-05-16,M06,U014,,0.0,115.91,False,Karadeniz,6,2025-05-16,528,209.0
2025-05-17,M06,U014,,0.0,115.91,False,Karadeniz,6,2025-05-17,528,181.0
2025-05-18,M06,U014,,0.0,115.91,False,Karadeniz,6,2025-05-18,528,180.0
2025-05-19,M06,U014,,0.0,115.91,False,Karadeniz,6,2025-05-19,528,312.0
2025-05-20,M06,U014,,0.0,115.91,False,Karadeniz,6,2025-05-20,528,139.0
2025-05-07,M06,U015,132.0,0.0,54.99,False,Karadeniz,10,2025-05-07,175,464.0
2025-05-08,M06,U015,,0.0,54.99,False,Karadeniz,10,2025-05-08,175,276.0
2025-05-09,M06,U015,,0.0,49.49,True,Karadeniz,10,2025-05-09,175,490.0
2025-05-10,M06,U015,,0.0,54.99,False,Karadeniz,10,2025-05-10,175,382.0
2025-05-11,M06,U015,,0.0,54.99,False,Karadeniz,10,2025-05-11,175,293.0
2025-05-12,M06,U015,,0.0,54.99,False,Karadeniz,10,2025-05-12,175,357.0
2025-05-13,M06,U015,,0.0,54.99,False,Karadeniz,10,2025-05-13,175,301.0
2025-05-14,M06,U015,,0.0,54.99,False,Karadeniz,10,2025-05-14,175,290.0
2025-05-15,M06,U015,,0.0,54.99,False,Karadeniz,10,2025-05-15,175,284.0
2025-05-16,M06,U015,,153.0,54.99,False,Karadeniz,10,2025-05-16,175,454.0
2025-05-17,M06,U015,,0.0,54.99,False,Karadeniz,10,2025-05-17,175,498.0
2025-05-18,M06,U015,,0.0,54.99,False,Karadeniz,10,2025-05-18,175,517.0
2025-05-19,M06,U015,,0.0,54.99,False,Karadeniz,10,2025-05-19,175,235.0
2025-05-20,M06,U015,,0.0,54.99,False,Karadeniz,10,2025-05-20,175,335.0
2025-05-07,M06,U016,0.0,0.0,170.13,False,Karadeniz,5,2025-05-07,205,337.0
2025-05-08,M06,U016,,0.0,170.13,False,Karadeniz,5,2025-05-08,205,379.0
2025-05-09,M06,U016,,0.0,136.1,True,Karadeniz,5,2025-05-09,205,344.0
2025-05-10,M06,U016,,0.0,170.13,False,Karadeniz,5,2025-05-10,205,238.0
2025-05-11,M06,U016,,228.0,170.13,False,Karadeniz,5,2025-05-11,205,310.0
2025-05-12,M06,U016,,0.0,170.13,False,Karadeniz,5,2025-05-12,205,379.0
2025-05-13,M06,U016,,0.0,170.13,False,Karadeniz,5,2025-05-13,205,265.0
2025-05-14,M06,U016,,0.0,170.13,False,Karadeniz,5,2025-05-14,205,299.0
2025-05-15,M06,U016,,0.0,170.13,False,Karadeniz,5,2025-05-15,205,320.0
2025-05-16,M06,U016,,0.0,170.13,False,Karadeniz,5,2025-05-16,205,114.0
2025-05-17,M06,U016,,0.0,170.13,False,Karadeniz,5,2025-05-17,205,145.0
2025-05-18,M06,U016,,0.0,170.13,False,Karadeniz,5,2025-05-18,205,136.0
2025-05-19,M06,U016,,0.0,170.13,False,Karadeniz,5,2025-05-19,205,134.0
2025-05-20,M06,U016,,0.0,170.13,False,Karadeniz,5,2025-05-20,205,304.0
2025-05-07,M06,U017,0.0,155.0,75.17,True,Karadeniz,3,2025-05-08,619,307.0
2025-05-08,M06,U017,,0.0,88.44,False,Karadeniz,3,2025-05-08,619,162.0
2025-05-09,M06,U017,,0.0,88.44,False,Karadeniz,3,2025-05-09,619,267.0
2025-05-10,M06,U017,,0.0,88.44,False,Karadeniz,3,2025-05-10,619,374.0
2025-05-11,M06,U017,,0.0,88.44,False,Karadeniz,3,2025-05-11,619,214.0
2025-05-12,M06,U017,,0.0,88.44,False,Karadeniz,3,2025-05-12,619,292.0
2025-05-13,M06,U017,,135.0,88.44,False,Karadeniz,3,2025-05-13,619,247.0
2025-05-14,M06,U017,,0.0,88.44,False,Karadeniz,3,2025-05-14,619,265.0
2025-05-15,M06,U017,,0.0,88.44,False,Karadeniz,3,2025-05-15,619,326.0
2025-05-16,M06,U017,,0.0,88.44,False,Karadeniz,3,2025-05-16,619,392.0
2025-05-17,M06,U017,,0.0,88.44,False,Karadeniz,3,2025-05-17,619,369.0
2025-05-18,M06,U017,,0.0,88.44,False,Karadeniz,3,2025-05-18,619,271.0
2025-05-19,M06,U017,,155.0,88.44,False,Karadeniz,3,2025-05-20,619,307.0
2025-05-20,M06,U017,,0.0,88.44,False,Karadeniz,3,2025-05-20,619,342.0
2025-05-07,M06,U018,101.0,0.0,116.46,False,Karadeniz,3,2025-05-07,424,363.0
2025-05-08,M06,U018,,0.0,116.46,False,Karadeniz,3,2025-05-08,424,262.0
2025-05-09,M06,U018,,0.0,116.46,False,Karadeniz,3,2025-05-09,424,389.0
2025-05-10,M06,U018,,0.0,116.46,False,Karadeniz,3,2025-05-10,424,321.0
2025-05-11,M06,U018,,95.0,116.46,False,Karadeniz,3,2025-05-12,424,406.0
2025-05-12,M06,U018,,0.0,116.46,False,Karadeniz,3,2025-05-12,424,346.0
2025-05-13,M06,U018,,0.0,98.99,True,Karadeniz,3,2025-05-13,424,385.0
2025-05-14,M06,U018,,0.0,116.46,False,Karadeniz,3,2025-05-14,424,341.0
2025-05-15,M06,U018,,0.0,116.46,False,Karadeniz,3,2025-05-15,424,210.0
2025-05-16,M06,U018,,0.0,116.46,False,Karadeniz,3,2025-05-16,424,295.0
2025-05-17,M06,U018,,0.0,116.46,False,Karadeniz,3,2025-05-17,424,435.0
2025-05-18,M06,U018,,0.0,116.46,False,Karadeniz,3,2025-05-18,424,242.0
2025-05-19,M06,U018,,0.0,116.46,False,Karadeniz,3,2025-05-19,424,453.0
2025-05-20,M06,U018,,0.0,116.46,False,Karadeniz,3,2025-05-20,424,435.0
